"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20180527","11680","강남구","725345.55100","691950.50090","16833.52060","16561.52940","802688.32810","668388.57210","775959.68060","689192.60130","391373.52490","112279.37050","118080.82090","161013.33350"
"20180527","11710","송파구","779501.16110","760292.97300","14686.90940","4521.27870","826045.73040","744610.45360","792860.82920","769958.54090","394361.17600","105947.77240","178365.23000","110048.17360"
"20180527","11740","강동구","510187.31920","498802.35900","10222.63520","1162.32510","531909.74490","482928.53020","493540.11060","522078.18250","222213.46070","45805.10740","134757.74920","41650.60410"
"20180526","11000","서울시","11410063.45240","10839512.63610","409596.83740","160953.97880","11586313.93320","11236908.49220","11500776.59950","11345268.34730","5885247.26480","1457042.11790","2253742.76080","2174462.38610"
"20180526","11110","종로구","348013.38320","314897.03110","19642.97000","13473.38210","462092.79680","266861.78570","419662.89760","296835.15860","281119.30010","85299.88560","41527.36710","154292.04740"
"20180526","11140","중구","330365.11060","261575.22690","24784.33810","44005.54570","443263.84420","242936.82250","402263.84880","279008.86910","270021.50480","80534.58020","32098.67120","157388.25340"
"20180526","11170","용산구","335851.94880","305766.81180","20959.54340","9125.59360","373762.29720","299138.57420","356736.63430","320934.31640","203461.08530","61041.93390","49624.07090","92795.08050"
"20180526","11200","성동구","360519.13470","343048.14620","15914.43580","1556.55270","368047.00830","351882.69500","362259.75380","359275.83530","190242.16170","38789.70230","68522.85950","82929.59990"
"20180526","11215","광진구","433483.13620","407055.81790","24297.20700","2130.11130","452176.54370","417592.72240","430955.04640","435288.91460","222425.46860","52225.80790","88134.90430","82064.75640"
"20180526","11230","동대문구","401544.62740","373351.73480","25359.33130","2833.56140","415670.07900","382934.00930","397753.83300","404252.33770","196221.89060","35174.87270","81991.02710","79055.99080"
"20180526","11260","중랑구","376009.13550","369694.92740","5634.80530","679.40280","406584.63810","341342.51540","352304.63510","392940.92160","168866.66740","28574.55570","99893.39860","40398.71310"
"20180526","11290","성북구","463418.61110","444325.02170","17211.94440","1881.64500","496153.90720","428751.81590","441067.34260","479383.80280","190573.93540","27173.14170","91042.58670","72358.20700"
"20180526","11305","강북구","320054.46040","313921.07540","5147.35580","986.02920","348893.84040","287901.50020","296946.89440","336559.86460","135462.96110","15124.02510","74599.16050","45739.77550"
"20180526","11320","도봉구","305273.59110","301880.83650","2929.80740","462.94720","326326.56000","279822.31560","288917.01480","316956.85980","144576.30730","22419.46490","77855.62890","44301.21350"
"20180526","11350","노원구","542090.40640","536352.24540","4818.92260","919.23840","576918.55770","505333.44900","515447.78040","561120.85350","238742.58190","39106.37430","139108.46790","60527.73970"
"20180526","11380","은평구","471673.59250","463664.14290","6875.24090","1134.20880","509527.49520","428946.31980","442529.01420","492491.14850","196218.93350","36048.31350","119616.27440","40554.34560"
"20180526","11410","서대문구","404719.52990","373354.75740","21825.09500","9539.67760","413026.88020","398547.55670","403111.16930","405868.35890","205283.02970","43782.72230","69363.74050","92136.56690"
"20180526","11440","마포구","520442.59940","478595.49760","22223.61260","19623.48920","567347.51370","478276.28020","532997.41810","511474.87180","283860.15250","79615.29730","80344.12740","123900.72780"
"20180526","11470","양천구","413011.99980","406665.14720","5571.92460","774.92800","436485.66150","385810.11930","394790.09880","426027.64340","191817.56570","31597.59840","98529.24830","61690.71900"
"20180526","11500","강서구","568590.98010","550557.10760","9966.95450","8066.91800","604731.59110","529228.19430","545735.47680","584916.33960","257483.65370","61202.57550","136408.90620","59872.17200"
"20180526","11530","구로구","427263.12770","396226.04880","27531.64320","3505.43570","444116.88430","404630.04870","414427.88370","436431.15920","204118.33240","64117.51980","75311.68750","64689.12510"
"20180526","11545","금천구","222446.22650","205612.31330","15456.16370","1377.74950","227749.06680","218134.11570","220561.87700","223792.19040","116574.31770","36302.28410","47170.10330","33101.93030"
"20180526","11560","영등포구","509457.00920","466472.79620","36436.20080","6548.01220","556843.80450","466383.34650","537765.34840","489236.76700","310003.50980","88709.42310","92215.49120","129078.59550"
"20180526","11590","동작구","433343.99410","415325.47900","15926.89920","2091.61590","459382.15500","404200.00940","414465.69640","446828.49250","183402.62520","38727.77830","74722.56830","69952.27860"
"20180526","11620","관악구","542672.04920","519078.44260","21901.77280","1691.83380","588326.32520","491487.63040","509168.19630","566603.37270","235777.30630","41791.48950","127114.30410","66871.51270"
"20180526","11650","서초구","606505.28780","586222.60870","14402.26040","5880.41870","693792.75700","526105.67340","671003.30160","560435.27790","389087.01440","134323.72570","91373.12840","163390.16030"
"20180526","11680","강남구","783421.99570","746851.20510","19529.32970","17041.46090","917605.96880","688242.29770","872189.19550","720016.85290","494559.18010","160604.37470","117850.06420","216104.74120"
"20180526","11710","송파구","787192.48310","767811.40970","14854.92820","4526.14520","849906.91950","757290.44490","797906.11050","779539.89210","426973.25530","127803.06870","173389.49690","125780.68970"
"20180526","11740","강동구","502699.03200","491206.80520","10394.15060","1098.07630","531691.14250","470729.50670","479810.13160","519048.24670","225160.21710","50024.31020","130865.60960","44270.29730"
"20180525","11000","서울시","11695251.52870","11132087.34220","405825.23850","157338.94800","12052645.10970","11297673.08580","11994609.96930","11481424.07120","7047073.67470","1660524.44570","2361511.06090","3025038.16810"
"20180525","11110","종로구","404658.99730","370952.47030","20393.67800","13312.84910","570111.83230","268761.26110","526891.34740","317350.17580","377791.10060","100517.26700","43262.32940","234011.50420"
"20180525","11140","중구","413117.78750","345245.77050","26117.29240","41754.72460","593447.92890","247620.29150","553749.95890","312666.23650","412068.73360","109643.76030","36025.11300","266399.86030"
"20180525","11170","용산구","338853.53790","311191.93530","18832.96820","8828.63430","372343.17640","291451.46720","367801.21850","318176.62320","226015.26100","60642.14030","51536.38400","113836.73670"
"20180525","11200","성동구","379947.46450","362011.75730","16319.55350","1616.15380","402113.32500","359296.92950","390068.44380","372718.19360","233863.56380","44164.23540","72078.01950","117621.30890"
"20180525","11215","광진구","421455.86580","396595.34530","23037.20220","1823.31820","443058.61750","396490.86450","406891.58950","431858.92030","227472.52160","48439.06220","93302.20550","85731.25390"
"20180525","11230","동대문구","409560.45210","381178.97840","25107.47310","3274.00070","419243.07920","394249.50340","409626.52080","409513.26020","229791.85140","38488.41030","87047.38370","104256.05740"
"20180525","11260","중랑구","361699.61970","355869.77420","5259.49210","570.35340","407078.84260","311991.38670","323970.63520","388648.89440","178043.95920","26706.42000","105985.23110","45352.30810"
"20180525","11290","성북구","471739.25070","451622.06270","18280.80520","1836.38270","498142.55160","439307.83680","448663.57040","488221.87940","228524.79060","31905.94270","97129.89150","99488.95640"
"20180525","11305","강북구","307615.85620","301886.41460","4989.84700","739.59470","346234.41250","267613.06570","275719.38500","330399.05000","143487.58540","12897.29230","78843.03860","51747.25450"
"20180525","11320","도봉구","293935.48600","290577.54360","2854.82950","503.11290","327025.96810","256941.36850","265839.72070","314003.88980","148789.80980","20832.26140","81085.61340","46871.93500"
"20180525","11350","노원구","529606.58170","523378.89190","5189.44720","1038.24260","575070.70000","481540.83600","490461.49380","557567.35870","257929.69540","39558.02660","146850.69940","71520.96940"
"20180525","11380","은평구","444948.60270","437480.70360","6409.95670","1057.94240","505783.63090","377486.76230","392801.52430","482196.51590","195449.65230","33217.71570","121641.83590","40590.10070"
"20180525","11410","서대문구","416591.58370","385158.98200","22126.45550","9306.14620","433902.96840","399281.27810","426474.28120","409532.51400","243964.70170","50608.33970","70059.50930","123296.85270"
"20180525","11440","마포구","522574.20380","484657.25490","21177.97600","16738.97290","569272.84610","472189.68100","545919.91620","505898.69500","316739.22240","79882.81800","83543.75510","153312.64930"
"20180525","11470","양천구","401738.83210","395096.67740","5651.55400","990.60080","438944.49810","360642.85690","370078.55400","424353.31650","203815.32430","32303.84530","101883.94460","69627.53440"
"20180525","11500","강서구","560072.70630","542661.86470","9692.38660","7718.45500","603958.35140","516729.81950","525993.93790","584414.68370","279946.58810","64787.50140","141649.43190","73509.65480"
"20180525","11530","구로구","434214.58140","404623.07610","25642.25680","3949.24850","451836.76020","415002.52420","425572.83100","440387.26020","238991.38650","73451.29860","78850.93980","86689.14810"
"20180525","11545","금천구","248138.40020","231801.31320","14885.74790","1451.33910","277032.18900","221989.86290","272864.83160","230476.66340","177003.49000","64549.65100","49101.83020","63352.00880"
"20180525","11560","영등포구","548231.83230","507229.65880","34271.06160","6731.11180","621642.48120","467446.27260","610772.72040","503559.76930","400217.59590","106725.07860","95695.28240","197797.23490"
"20180525","11590","동작구","429589.68310","411850.36390","15822.12730","1917.19190","460744.75040","396219.31810","402592.23020","448873.57800","204154.12570","39691.26970","78191.91970","86270.93630"
"20180525","11620","관악구","515206.79230","492845.08020","20637.71850","1723.99370","590616.47080","436659.21980","451281.61180","560867.63550","239690.86980","34488.71750","134299.46610","70902.68620"
"20180525","11650","서초구","669295.09650","647477.34570","15638.14030","6179.61060","804600.57930","524406.52290","779950.07570","590255.82560","515280.21730","165121.25530","94528.47610","255630.48590"
"20180525","11680","강남구","916837.25360","875242.23340","22572.45030","19022.56990","1158020.21420","695275.42820","1113792.71780","776154.77920","738546.30650","227329.88740","132345.92030","378870.49880"
"20180525","11710","송파구","768918.01300","750100.44100","14641.74610","4175.82590","790660.25480","758126.74780","765464.72910","771384.64430","427588.46300","114222.72430","176291.56460","137074.17410"
"20180525","11740","강동구","486703.04840","475351.40340","10273.07240","1078.57260","524359.10890","437851.95850","451366.12410","511943.70860","240332.80110","50003.61750","136316.04940","54013.13420"
"20180524","11000","서울시","11644367.78630","11091915.50690","405523.05820","146929.22120","11996491.00680","11265142.39710","11939539.41870","11433530.90600","7088196.93960","1648881.61230","2384247.88840","3055067.43890"
